n_towns,,cost,nfev,ncycles,njev,nhev,cost / mean,percentile_rank,nfev * pr
4,64,0.8545539004999999,60,4,0,0,0.5571472989515635,0.041666666666666664,2.5
4,65,0.8524820417999999,45,3,0,0,0.5557965000401794,0.041666666666666664,1.875
4,66,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,67,0.9319473900000002,75,5,0,0,0.6076058757670598,0.08333333333333333,6.25
4,68,0.9458620897,30,2,0,0,0.6166779042828048,0.08333333333333333,2.5
4,69,0.8605190275999999,45,3,0,0,0.5610364093397124,0.041666666666666664,1.875
4,70,0.8592373687,45,3,0,0,0.5602008004987787,0.041666666666666664,1.875
4,71,0.8629309691999998,45,3,0,0,0.5626089336086703,0.041666666666666664,1.875
4,72,0.8524820418,45,3,0,0,0.5557965000401796,0.041666666666666664,1.875
4,73,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,74,1.1356987973,30,2,0,0,0.7404465850170608,0.20833333333333334,6.25
4,75,0.8589858364,30,2,0,0,0.5600368078688673,0.041666666666666664,1.25
4,76,0.9417982875000002,30,2,0,0,0.6140284091276383,0.08333333333333333,2.5
4,77,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,78,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,79,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,80,0.8516711708999999,60,4,0,0,0.5552678329409256,0.041666666666666664,2.5
4,81,0.9458620897,45,3,0,0,0.6166779042828048,0.08333333333333333,3.75
4,82,0.8589858364,60,4,0,0,0.5600368078688673,0.041666666666666664,2.5
4,83,0.8532929127,45,3,0,0,0.5563251671394335,0.041666666666666664,1.875
4,84,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,85,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,86,0.8516711708999999,75,5,0,0,0.5552678329409256,0.041666666666666664,3.125
4,87,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,88,0.8592373687,60,4,0,0,0.5602008004987787,0.041666666666666664,2.5
4,89,0.9427245797,45,3,0,0,0.6146323279640837,0.08333333333333333,3.75
4,90,0.9356525588000002,45,3,0,0,0.6100215511128418,0.08333333333333333,3.75
4,91,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,92,0.8574366300999999,60,4,0,0,0.5590267649622013,0.041666666666666664,2.5
4,93,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,94,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,95,1.1352703113,30,2,0,0,0.7401672230980539,0.20833333333333334,6.25
4,96,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,97,0.8589858364,75,5,0,0,0.5600368078688673,0.041666666666666664,3.125
4,98,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,99,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,100,0.9328039982000002,45,3,0,0,0.6081643624167733,0.08333333333333333,3.75
4,101,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,102,0.8592373687,45,3,0,0,0.5602008004987787,0.041666666666666664,1.875
4,103,0.8524820417999999,45,3,0,0,0.5557965000401794,0.041666666666666664,1.875
4,104,0.8516711708999999,60,4,0,0,0.5552678329409256,0.041666666666666664,2.5
4,105,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,106,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,107,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,108,0.9417982875000002,30,2,0,0,0.6140284091276383,0.08333333333333333,2.5
4,109,0.8589858364,30,2,0,0,0.5600368078688673,0.041666666666666664,1.25
4,110,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,111,0.9328039982000002,45,3,0,0,0.6081643624167733,0.08333333333333333,3.75
4,112,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,113,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,114,0.8508602999999999,30,2,0,0,0.5547391658416717,0.041666666666666664,1.25
4,115,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,116,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,117,0.8508602999999999,90,6,0,0,0.5547391658416717,0.041666666666666664,3.75
4,118,1.1391332599999995,30,2,0,0,0.7426857669054532,0.25,7.5
4,119,0.8592373687,45,3,0,0,0.5602008004987787,0.041666666666666664,1.875
4,120,1.1208593900000001,45,3,0,0,0.7307716707835648,0.20833333333333334,9.375
4,121,0.9411482172000001,30,2,0,0,0.6136045799091867,0.08333333333333333,2.5
4,122,0.9336606064,30,2,0,0,0.6087228490664865,0.08333333333333333,2.5
4,123,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,124,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,125,1.1288743923000002,30,2,0,0,0.7359972474030417,0.20833333333333334,6.25
4,126,0.9319473900000002,75,5,0,0,0.6076058757670598,0.08333333333333333,6.25
4,127,0.8508602999999999,30,2,0,0,0.5547391658416717,0.041666666666666664,1.25
4,128,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,129,0.8508602999999999,30,2,0,0,0.5547391658416717,0.041666666666666664,1.25
4,130,0.8516711708999999,30,2,0,0,0.5552678329409256,0.041666666666666664,1.25
4,131,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,132,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,133,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,134,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,135,0.9420048254000002,30,2,0,0,0.6141630665589002,0.08333333333333333,2.5
4,136,0.9337999744000001,45,3,0,0,0.6088137134399507,0.08333333333333333,3.75
4,137,1.1391332599999995,45,3,0,0,0.7426857669054532,0.25,11.25
4,138,1.1208593900000001,45,3,0,0,0.7307716707835648,0.20833333333333334,9.375
4,139,0.9353738228000001,120,8,0,0,0.6098398223659135,0.08333333333333333,10.0
4,140,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,141,1.1208593900000001,30,2,0,0,0.7307716707835648,0.20833333333333334,6.25
4,142,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,143,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,144,0.8588972857999999,30,2,0,0,0.5599790751412047,0.041666666666666664,1.25
4,145,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,146,0.9328039982000002,30,2,0,0,0.6081643624167733,0.08333333333333333,2.5
4,147,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,148,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,149,0.9328736822000002,45,3,0,0,0.6082097946035053,0.08333333333333333,3.75
4,150,1.1339535677999997,60,4,0,0,0.7393087399947552,0.20833333333333334,12.5
4,151,1.1215903448,30,2,0,0,0.7312482346284402,0.20833333333333334,6.25
4,152,0.8617800153999999,45,3,0,0,0.5618585411518425,0.041666666666666664,1.875
4,153,0.8592373687,60,4,0,0,0.5602008004987787,0.041666666666666664,2.5
4,154,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,155,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,156,0.8524820417999999,45,3,0,0,0.5557965000401794,0.041666666666666664,1.875
4,157,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,158,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,159,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,160,0.9516491850000002,30,2,0,0,0.6204509424882169,0.08333333333333333,2.5
4,161,0.9363697990000002,45,3,0,0,0.610489173389091,0.08333333333333333,3.75
4,162,1.1290461882,30,2,0,0,0.7361092539383812,0.20833333333333334,6.25
4,163,0.9411482172000001,60,4,0,0,0.6136045799091867,0.08333333333333333,5.0
4,164,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,165,0.8589858364,60,4,0,0,0.5600368078688673,0.041666666666666664,2.5
4,166,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,167,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,168,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,169,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,170,0.9458620897,60,4,0,0,0.6166779042828048,0.08333333333333333,5.0
4,171,0.8589858364,45,3,0,0,0.5600368078688673,0.041666666666666664,1.875
4,172,0.8592373687,75,5,0,0,0.5602008004987787,0.041666666666666664,3.125
4,173,0.9336606064000001,60,4,0,0,0.6087228490664867,0.08333333333333333,5.0
4,174,0.9336606064000001,45,3,0,0,0.6087228490664867,0.08333333333333333,3.75
4,175,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,176,1.1302889158000002,30,2,0,0,0.7369194805668801,0.20833333333333334,6.25
4,177,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,178,0.8588972857999999,60,4,0,0,0.5599790751412047,0.041666666666666664,2.5
4,179,0.9319473900000002,75,5,0,0,0.6076058757670598,0.08333333333333333,6.25
4,180,0.9606333976000001,30,2,0,0,0.6263084194482633,0.08333333333333333,2.5
4,181,0.9363001150000002,60,4,0,0,0.610443741202359,0.08333333333333333,5.0
4,182,0.8588972857999999,45,3,0,0,0.5599790751412047,0.041666666666666664,1.875
4,183,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,184,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,185,0.8537430295999999,60,4,0,0,0.5566186318523095,0.041666666666666664,2.5
4,186,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,187,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,188,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,189,0.8588972857999999,45,3,0,0,0.5599790751412047,0.041666666666666664,1.875
4,190,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,191,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,192,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,193,0.8588972857999999,60,4,0,0,0.5599790751412047,0.041666666666666664,2.5
4,194,0.9411482172000001,45,3,0,0,0.6136045799091867,0.08333333333333333,3.75
4,195,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,196,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,197,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,198,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,199,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,200,0.8592373687,60,4,0,0,0.5602008004987787,0.041666666666666664,2.5
4,201,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,202,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,203,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,204,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,205,0.8605190275999999,45,3,0,0,0.5610364093397124,0.041666666666666664,1.875
4,206,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,207,0.9328039982000002,75,5,0,0,0.6081643624167733,0.08333333333333333,6.25
4,208,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,209,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,210,0.8699941024000001,45,3,0,0,0.5672139159067006,0.041666666666666664,1.875
4,211,0.9525754772,30,2,0,0,0.6210548613246623,0.08333333333333333,2.5
4,212,0.8524820417999999,90,6,0,0,0.5557965000401794,0.041666666666666664,3.75
4,213,0.8722281305000001,60,4,0,0,0.5686704451214976,0.041666666666666664,2.5
4,214,0.8508602999999999,30,2,0,0,0.5547391658416717,0.041666666666666664,1.25
4,215,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,216,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,217,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,218,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,219,0.8589858364,45,3,0,0,0.5600368078688673,0.041666666666666664,1.875
4,220,0.8589858364,45,3,0,0,0.5600368078688673,0.041666666666666664,1.875
4,221,0.8588972857999999,60,4,0,0,0.5599790751412047,0.041666666666666664,2.5
4,222,0.9411482172000001,30,2,0,0,0.6136045799091867,0.08333333333333333,2.5
4,223,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,224,0.9411482172000001,30,2,0,0,0.6136045799091867,0.08333333333333333,2.5
4,225,0.8516711708999999,60,4,0,0,0.5552678329409256,0.041666666666666664,2.5
4,226,1.1210421287,45,3,0,0,0.7308908117447837,0.20833333333333334,9.375
4,227,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,228,0.8524820417999999,60,4,0,0,0.5557965000401794,0.041666666666666664,2.5
4,229,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,230,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,231,0.9319473900000002,120,8,0,0,0.6076058757670598,0.08333333333333333,10.0
4,232,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,233,0.8524820417999999,60,4,0,0,0.5557965000401794,0.041666666666666664,2.5
4,234,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,235,0.8537430295999999,30,2,0,0,0.5566186318523095,0.041666666666666664,1.25
4,236,0.8762993123999999,30,2,0,0,0.5713247516524235,0.041666666666666664,1.25
4,237,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,238,0.8592373687,45,3,0,0,0.5602008004987787,0.041666666666666664,1.875
4,239,0.8524820417999999,60,4,0,0,0.5557965000401794,0.041666666666666664,2.5
4,240,0.8592373687,30,2,0,0,0.5602008004987787,0.041666666666666664,1.25
4,241,0.8508602999999999,105,7,0,0,0.5547391658416717,0.041666666666666664,4.375
4,242,0.861868566,45,3,0,0,0.561916273879505,0.041666666666666664,1.875
4,243,0.9319473900000002,135,9,0,0,0.6076058757670598,0.08333333333333333,11.25
4,244,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,245,1.1296308475999997,45,3,0,0,0.7364904369220712,0.20833333333333334,9.375
4,246,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,247,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,248,0.8516711708999999,60,4,0,0,0.5552678329409256,0.041666666666666664,2.5
4,249,1.1208593900000001,45,3,0,0,0.7307716707835648,0.20833333333333334,9.375
4,250,0.8589858364,60,4,0,0,0.5600368078688673,0.041666666666666664,2.5
4,251,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,252,0.9328736822000002,30,2,0,0,0.6082097946035053,0.08333333333333333,2.5
4,253,0.8597967072999998,45,3,0,0,0.560565474968121,0.041666666666666664,1.875
4,254,0.8592373687,135,9,0,0,0.5602008004987787,0.041666666666666664,5.625
4,255,0.9328039982000002,45,3,0,0,0.6081643624167733,0.08333333333333333,3.75
4,256,1.1223212996,30,2,0,0,0.7317247984733158,0.20833333333333334,6.25
4,257,0.8625908862999999,45,3,0,0,0.5623872082510963,0.041666666666666664,1.875
4,258,1.1208593900000001,45,3,0,0,0.7307716707835648,0.20833333333333334,9.375
4,259,0.8592373687,60,4,0,0,0.5602008004987787,0.041666666666666664,2.5
4,260,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,261,1.1255741529000003,45,3,0,0,0.7338455756752225,0.20833333333333334,9.375
4,262,0.8589858364,75,5,0,0,0.5600368078688673,0.041666666666666664,3.125
4,263,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,264,0.8589858364,105,7,0,0,0.5600368078688673,0.041666666666666664,4.375
4,265,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,266,0.9411482172000001,30,2,0,0,0.6136045799091867,0.08333333333333333,2.5
4,267,0.8621200983,60,4,0,0,0.5620802665094166,0.041666666666666664,2.5
4,268,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,269,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,270,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,271,0.8589858364,45,3,0,0,0.5600368078688673,0.041666666666666664,1.875
4,272,0.9328039982000002,45,3,0,0,0.6081643624167733,0.08333333333333333,3.75
4,273,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,274,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,275,0.9411482172000001,60,4,0,0,0.6136045799091867,0.08333333333333333,5.0
4,276,0.8588972857999999,45,3,0,0,0.5599790751412047,0.041666666666666664,1.875
4,277,0.9346565826000002,45,3,0,0,0.6093722000896642,0.08333333333333333,3.75
4,278,0.8524820417999999,45,3,0,0,0.5557965000401794,0.041666666666666664,1.875
4,279,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,280,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,281,0.8588972857999999,45,3,0,0,0.5599790751412047,0.041666666666666664,1.875
4,282,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,283,0.9347262666,45,3,0,0,0.6094176322763962,0.08333333333333333,3.75
4,284,0.8516711708999999,75,5,0,0,0.5552678329409256,0.041666666666666664,3.125
4,285,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,286,0.8588972857999999,90,6,0,0,0.5599790751412047,0.041666666666666664,3.75
4,287,0.8574366300999999,45,3,0,0,0.5590267649622013,0.041666666666666664,1.875
4,288,0.8516711709,45,3,0,0,0.5552678329409257,0.041666666666666664,1.875
4,289,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,290,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,291,0.8524820417999999,60,4,0,0,0.5557965000401794,0.041666666666666664,2.5
4,292,0.9336606064,30,2,0,0,0.6087228490664865,0.08333333333333333,2.5
4,293,0.8589858364,60,4,0,0,0.5600368078688673,0.041666666666666664,2.5
4,294,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,295,0.8516711708999999,60,4,0,0,0.5552678329409256,0.041666666666666664,2.5
4,296,0.8600482396,60,4,0,0,0.5607294675980325,0.041666666666666664,2.5
4,297,0.8597081566999999,30,2,0,0,0.5605077422404585,0.041666666666666664,1.25
4,298,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,299,0.9458620897,30,2,0,0,0.6166779042828048,0.08333333333333333,2.5
4,300,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,301,0.9328039982000002,45,3,0,0,0.6081643624167733,0.08333333333333333,3.75
4,302,0.8541037835999998,45,3,0,0,0.5568538342386872,0.041666666666666664,1.875
4,303,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,304,0.8545539004999999,60,4,0,0,0.5571472989515635,0.041666666666666664,2.5
4,305,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,306,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,307,0.8606075781999999,45,3,0,0,0.561094142067375,0.041666666666666664,1.875
4,308,0.8524820417999999,60,4,0,0,0.5557965000401794,0.041666666666666664,2.5
4,309,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,310,0.9336606064000001,60,4,0,0,0.6087228490664867,0.08333333333333333,5.0
4,311,0.8592373687,60,4,0,0,0.5602008004987787,0.041666666666666664,2.5
4,312,1.1208593900000001,30,2,0,0,0.7307716707835648,0.20833333333333334,6.25
4,313,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,314,0.9417982875000002,45,3,0,0,0.6140284091276383,0.08333333333333333,3.75
4,315,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,316,0.8588972857999999,60,4,0,0,0.5599790751412047,0.041666666666666664,2.5
4,317,0.8621407693999998,60,4,0,0,0.5620937435382202,0.041666666666666664,2.5
4,318,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,319,0.8561756422999999,60,4,0,0,0.5582046331500712,0.041666666666666664,2.5
4,320,0.8553647713999999,45,3,0,0,0.5576759660508174,0.041666666666666664,1.875
4,321,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,322,0.8541037835999998,30,2,0,0,0.5568538342386872,0.041666666666666664,1.25
4,323,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,324,1.1217730835,30,2,0,0,0.7313673755896591,0.20833333333333334,6.25
4,325,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,326,0.8508602999999999,105,7,0,0,0.5547391658416717,0.041666666666666664,4.375
4,327,0.8566257592,45,3,0,0,0.5584980978629475,0.041666666666666664,1.875
4,328,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,329,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,330,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,331,0.8537430295999999,60,4,0,0,0.5566186318523095,0.041666666666666664,2.5
4,332,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,333,0.9319473900000002,60,4,0,0,0.6076058757670598,0.08333333333333333,5.0
4,334,0.8588972857999999,45,3,0,0,0.5599790751412047,0.041666666666666664,1.875
4,335,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,336,0.8600482395999998,45,3,0,0,0.5607294675980324,0.041666666666666664,1.875
4,337,0.9319473900000002,75,5,0,0,0.6076058757670598,0.08333333333333333,6.25
4,338,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,339,0.9411482172000001,30,2,0,0,0.6136045799091867,0.08333333333333333,2.5
4,340,0.9411482172000001,45,3,0,0,0.6136045799091867,0.08333333333333333,3.75
4,341,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,342,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,343,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,344,0.8516711708999999,60,4,0,0,0.5552678329409256,0.041666666666666664,2.5
4,345,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,346,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,347,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,348,0.9328039982000002,45,3,0,0,0.6081643624167733,0.08333333333333333,3.75
4,349,0.8589858364,60,4,0,0,0.5600368078688673,0.041666666666666664,2.5
4,350,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,351,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,352,0.8589858364,90,6,0,0,0.5600368078688673,0.041666666666666664,3.75
4,353,0.8508602999999999,105,7,0,0,0.5547391658416717,0.041666666666666664,4.375
4,354,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,355,0.8588972857999999,45,3,0,0,0.5599790751412047,0.041666666666666664,1.875
4,356,0.8516711708999999,45,3,0,0,0.5552678329409256,0.041666666666666664,1.875
4,357,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,358,0.8658136987999999,75,5,0,0,0.5644883996193082,0.041666666666666664,3.125
4,359,0.9417982875000002,60,4,0,0,0.6140284091276383,0.08333333333333333,5.0
4,360,0.9319473900000002,30,2,0,0,0.6076058757670598,0.08333333333333333,2.5
4,361,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,362,1.1208593900000001,30,2,0,0,0.7307716707835648,0.20833333333333334,6.25
4,363,0.9328039982000002,60,4,0,0,0.6081643624167733,0.08333333333333333,5.0
4,364,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,365,0.8508602999999999,105,7,0,0,0.5547391658416717,0.041666666666666664,4.375
4,366,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,367,0.8597967072999999,45,3,0,0,0.5605654749681211,0.041666666666666664,1.875
4,368,0.9345868986000002,105,7,0,0,0.6093267679029322,0.08333333333333333,8.75
4,369,0.8537430295999999,45,3,0,0,0.5566186318523095,0.041666666666666664,1.875
4,370,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,371,0.8588972857999999,60,4,0,0,0.5599790751412047,0.041666666666666664,2.5
4,372,0.9336606064000001,30,2,0,0,0.6087228490664867,0.08333333333333333,2.5
4,373,0.8508602999999999,90,6,0,0,0.5547391658416717,0.041666666666666664,3.75
4,374,1.1292398697000001,30,2,0,0,0.7362355293254794,0.20833333333333334,6.25
4,375,0.8605190275999999,45,3,0,0,0.5610364093397124,0.041666666666666664,1.875
4,376,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,377,0.8508602999999999,75,5,0,0,0.5547391658416717,0.041666666666666664,3.125
4,378,0.8508602999999999,90,6,0,0,0.5547391658416717,0.041666666666666664,3.75
4,379,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,380,0.8589858364,60,4,0,0,0.5600368078688673,0.041666666666666664,2.5
4,381,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,382,0.8588972857999999,60,4,0,0,0.5599790751412047,0.041666666666666664,2.5
4,383,0.8622293199999999,105,7,0,0,0.5621514762658827,0.041666666666666664,4.375
4,384,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,385,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,386,0.8508602999999999,45,3,0,0,0.5547391658416717,0.041666666666666664,1.875
4,387,0.8508602999999999,30,2,0,0,0.5547391658416717,0.041666666666666664,1.25
4,388,0.9319473900000002,45,3,0,0,0.6076058757670598,0.08333333333333333,3.75
4,389,0.8508602999999999,60,4,0,0,0.5547391658416717,0.041666666666666664,2.5
4,390,0.8516711709,45,3,0,0,0.5552678329409257,0.041666666666666664,1.875
